Time	FP1	FP2	C3	C4	P7	P8	O1	O2	F7	F8	F3	F4	T7	T8	P3	P4
104712.0000	-0.0014	0.0296	0.0015	-0.0058	-0.0131	0.0068	0.0004	0.0108	0.0336	-0.0105	-0.0019	0.0066	-0.0024	-0.0280	-0.0181	0.0093
104720.0000	0.0024	0.0277	0.0056	-0.0047	-0.0052	0.0068	0.0075	0.0070	0.0464	-0.0043	0.0045	0.0137	0.0144	-0.0323	-0.0175	0.0187
104728.0000	0.0021	0.0189	0.0054	-0.0078	0.0004	0.0074	0.0016	-0.0003	0.0384	0.0051	0.0105	0.0211	0.0085	-0.0266	-0.0149	0.0237
104736.0000	0.0014	0.0114	-0.0009	-0.0102	0.0038	0.0099	-0.0040	-0.0015	0.0308	0.0081	0.0116	0.0194	-0.0035	-0.0163	-0.0152	0.0202
104744.0000	0.0001	0.0101	-0.0040	-0.0089	0.0061	0.0113	-0.0030	0.0017	0.0376	0.0074	0.0109	0.0138	-0.0065	-0.0102	-0.0158	0.0151
104752.0000	-0.0051	0.0116	-0.0013	-0.0081	0.0066	0.0101	-0.0057	0.0011	0.0387	0.0082	0.0146	0.0122	-0.0049	-0.0096	-0.0129	0.0132
104760.0000	-0.0119	0.0128	-0.0011	-0.0111	0.0068	0.0108	-0.0067	-0.0011	0.0246	0.0076	0.0210	0.0139	-0.0003	-0.0070	-0.0078	0.0105
104768.0000	-0.0156	0.0133	-0.0066	-0.0164	0.0073	0.0109	0.0035	-0.0001	0.0162	0.0034	0.0242	0.0159	0.0041	-0.0004	-0.0028	0.0063
104776.0000	-0.0180	0.0105	-0.0124	-0.0216	0.0037	0.0018	0.0078	-0.0011	0.0213	-0.0015	0.0237	0.0161	-0.0052	-0.0005	0.0036	0.0055
104784.0000	-0.0200	0.0047	-0.0152	-0.0225	-0.0044	-0.0094	-0.0061	-0.0053	0.0223	-0.0049	0.0217	0.0121	-0.0235	-0.0117	0.0101	0.0065
104792.0000	-0.0180	0.0004	-0.0173	-0.0184	-0.0111	-0.0073	-0.0167	-0.0028	0.0174	-0.0065	0.0190	0.0039	-0.0273	-0.0202	0.0112	0.0034
104800.0000	-0.0158	-0.0025	-0.0240	-0.0183	-0.0176	-0.0011	-0.0130	0.0032	0.0210	-0.0089	0.0161	-0.0047	-0.0176	-0.0163	0.0062	-0.0041
104808.0000	-0.0195	-0.0073	-0.0335	-0.0262	-0.0258	-0.0082	-0.0144	-0.0016	0.0251	-0.0166	0.0134	-0.0122	-0.0152	-0.0120	0.0007	-0.0129
104816.0000	-0.0213	-0.0078	-0.0330	-0.0262	-0.0214	-0.0150	-0.0176	-0.0078	0.0130	-0.0237	0.0100	-0.0208	-0.0174	-0.0150	-0.0029	-0.0204
104824.0000	-0.0119	0.0027	-0.0160	-0.0081	0.0029	-0.0005	-0.0003	0.0045	-0.0039	-0.0162	0.0086	-0.0264	-0.0143	-0.0129	-0.0057	-0.0208
104832.0000	-0.0009	0.0137	0.0002	0.0090	0.0196	0.0203	0.0177	0.0214	-0.0052	0.0026	0.0150	-0.0207	-0.0184	-0.0019	-0.0055	-0.0128
104840.0000	0.0018	0.0127	-0.0000	0.0090	0.0082	0.0263	0.0068	0.0177	0.0032	0.0114	0.0251	-0.0064	-0.0283	0.0035	-0.0022	-0.0065
104848.0000	0.0061	0.0096	-0.0021	0.0070	-0.0017	0.0301	-0.0021	0.0080	0.0082	0.0068	0.0270	0.0038	-0.0150	0.0017	-0.0042	-0.0073
104856.0000	0.0181	0.0171	0.0079	0.0164	0.0182	0.0423	0.0238	0.0174	0.0129	0.0073	0.0204	0.0060	0.0156	0.0069	-0.0150	-0.0056
104864.0000	0.0228	0.0247	0.0113	0.0199	0.0376	0.0440	0.0423	0.0280	0.0182	0.0163	0.0200	0.0114	0.0193	0.0152	-0.0225	0.0013
104872.0000	0.0135	0.0186	-0.0062	0.0054	0.0228	0.0279	0.0155	0.0141	0.0134	0.0176	0.0309	0.0257	-0.0041	0.0099	-0.0164	-0.0007
104880.0000	0.0075	0.0098	-0.0191	-0.0067	0.0005	0.0175	-0.0082	-0.0035	0.0024	0.0113	0.0395	0.0381	-0.0132	-0.0031	-0.0062	-0.0144
104888.0000	0.0142	0.0140	-0.0087	-0.0001	0.0058	0.0206	0.0118	0.0019	0.0036	0.0129	0.0370	0.0386	-0.0068	-0.0058	-0.0047	-0.0207
104896.0000	0.0205	0.0235	0.0009	0.0106	0.0191	0.0213	0.0293	0.0116	0.0158	0.0210	0.0319	0.0329	-0.0130	-0.0019	-0.0078	-0.0116
104904.0000	0.0186	0.0250	-0.0090	0.0107	0.0128	0.0199	0.0074	0.0018	0.0194	0.0241	0.0323	0.0313	-0.0205	-0.0025	-0.0048	-0.0030
104912.0000	0.0170	0.0223	-0.0167	0.0087	0.0024	0.0284	-0.0136	-0.0110	0.0128	0.0255	0.0330	0.0326	-0.0093	-0.0002	0.0027	-0.0025
104920.0000	0.0182	0.0225	-0.0086	0.0115	0.0042	0.0355	-0.0059	-0.0085	0.0124	0.0310	0.0280	0.0312	-0.0026	0.0123	0.0084	0.0011
104928.0000	0.0150	0.0208	-0.0064	0.0107	0.0029	0.0250	-0.0025	-0.0074	0.0201	0.0306	0.0216	0.0298	-0.0165	0.0215	0.0143	0.0092
104936.0000	0.0099	0.0140	-0.0169	0.0042	-0.0076	0.0094	-0.0169	-0.0213	0.0222	0.0189	0.0195	0.0331	-0.0232	0.0159	0.0229	0.0081
104944.0000	0.0144	0.0111	-0.0139	0.0053	-0.0078	0.0071	-0.0189	-0.0304	0.0165	0.0112	0.0175	0.0369	-0.0118	0.0049	0.0269	-0.0014
104952.0000	0.0287	0.0177	0.0087	0.0193	0.0054	0.0144	-0.0056	-0.0192	0.0161	0.0197	0.0097	0.0370	-0.0068	0.0022	0.0195	-0.0002
104960.0000	0.0379	0.0246	0.0194	0.0311	0.0136	0.0207	-0.0037	-0.0041	0.0246	0.0339	-0.0002	0.0389	-0.0086	0.0103	0.0076	0.0152
104968.0000	0.0314	0.0221	0.0025	0.0254	0.0138	0.0222	-0.0110	-0.0044	0.0292	0.0374	-0.0045	0.0444	0.0018	0.0216	0.0037	0.0244
104976.0000	0.0190	0.0142	-0.0180	0.0104	0.0147	0.0171	-0.0103	-0.0135	0.0219	0.0289	-0.0052	0.0421	0.0098	0.0253	0.0074	0.0156
104984.0000	0.0182	0.0112	-0.0199	0.0058	0.0119	0.0119	-0.0088	-0.0156	0.0141	0.0179	-0.0104	0.0250	-0.0044	0.0190	0.0076	0.0032
104992.0000	0.0284	0.0129	-0.0120	0.0132	0.0035	0.0187	-0.0138	-0.0101	0.0184	0.0119	-0.0193	0.0050	-0.0188	0.0153	0.0009	0.0043
105000.0000	0.0314	0.0109	-0.0113	0.0160	0.0039	0.0306	-0.0116	-0.0078	0.0274	0.0111	-0.0227	-0.0039	-0.0138	0.0210	-0.0034	0.0139
105008.0000	0.0234	0.0064	-0.0159	0.0103	0.0178	0.0295	-0.0006	-0.0109	0.0264	0.0103	-0.0185	-0.0038	-0.0078	0.0236	0.0002	0.0148
105016.0000	0.0227	0.0111	-0.0121	0.0128	0.0309	0.0237	0.0047	-0.0094	0.0203	0.0087	-0.0149	-0.0040	-0.0091	0.0171	0.0034	0.0054
105024.0000	0.0340	0.0252	0.0011	0.0275	0.0365	0.0329	0.0072	0.0020	0.0256	0.0094	-0.0168	-0.0062	-0.0032	0.0161	-0.0021	0.0017
105032.0000	0.0364	0.0324	0.0053	0.0334	0.0389	0.0442	0.0143	0.0124	0.0395	0.0105	-0.0204	-0.0066	0.0025	0.0245	-0.0096	0.0113
105040.0000	0.0218	0.0253	-0.0094	0.0195	0.0346	0.0331	0.0110	0.0101	0.0432	0.0051	-0.0206	-0.0021	-0.0071	0.0244	-0.0058	0.0213
105048.0000	0.0113	0.0172	-0.0245	0.0033	0.0220	0.0130	-0.0080	-0.0004	0.0333	-0.0046	-0.0162	0.0069	-0.0137	0.0124	0.0102	0.0186
105056.0000	0.0174	0.0179	-0.0204	0.0016	0.0146	0.0108	-0.0190	-0.0093	0.0257	-0.0099	-0.0097	0.0148	-0.0054	0.0061	0.0257	0.0084
105064.0000	0.0251	0.0200	-0.0092	0.0070	0.0174	0.0171	-0.0143	-0.0170	0.0274	-0.0105	-0.0072	0.0148	-0.0089	0.0087	0.0306	0.0024
105072.0000	0.0237	0.0184	-0.0109	0.0077	0.0162	0.0114	-0.0133	-0.0240	0.0299	-0.0114	-0.0117	0.0110	-0.0314	0.0088	0.0269	0.0020
105080.0000	0.0214	0.0199	-0.0172	0.0059	0.0101	0.0041	-0.0143	-0.0218	0.0283	-0.0109	-0.0170	0.0140	-0.0370	0.0097	0.0227	0.0028
105088.0000	0.0219	0.0233	-0.0127	0.0067	0.0153	0.0125	0.0004	-0.0079	0.0270	-0.0073	-0.0163	0.0231	-0.0179	0.0175	0.0218	0.0054
105096.0000	0.0178	0.0173	-0.0070	0.0084	0.0287	0.0266	0.0160	0.0052	0.0275	-0.0070	-0.0149	0.0262	-0.0086	0.0183	0.0219	0.0099
105104.0000	0.0104	0.0032	-0.0111	0.0092	0.0306	0.0320	0.0104	0.0089	0.0260	-0.0125	-0.0201	0.0196	-0.0155	0.0063	0.0208	0.0116
105112.0000	0.0089	-0.0042	-0.0113	0.0119	0.0243	0.0328	0.0045	0.0089	0.0231	-0.0155	-0.0257	0.0129	-0.0156	0.0009	0.0202	0.0088
105120.0000	0.0116	-0.0031	0.0006	0.0172	0.0290	0.0339	0.0203	0.0093	0.0239	-0.0127	-0.0222	0.0126	-0.0113	0.0094	0.0228	0.0077
105128.0000	0.0118	-0.0051	0.0064	0.0215	0.0399	0.0302	0.0300	0.0053	0.0303	-0.0113	-0.0155	0.0148	-0.0159	0.0121	0.0265	0.0122
105136.0000	0.0111	-0.0101	-0.0030	0.0223	0.0391	0.0232	0.0107	-0.0004	0.0390	-0.0136	-0.0176	0.0153	-0.0133	0.0032	0.0260	0.0180
105144.0000	0.0127	-0.0071	-0.0099	0.0207	0.0307	0.0225	-0.0073	0.0012	0.0450	-0.0136	-0.0257	0.0182	0.0051	-0.0009	0.0203	0.0209
105152.0000	0.0117	0.0016	-0.0065	0.0184	0.0280	0.0279	-0.0011	0.0058	0.0456	-0.0123	-0.0280	0.0284	0.0140	0.0010	0.0168	0.0217
105160.0000	0.0060	0.0023	-0.0083	0.0146	0.0250	0.0295	0.0019	-0.0009	0.0423	-0.0179	-0.0242	0.0393	0.0008	-0.0034	0.0206	0.0202
105168.0000	0.0040	-0.0050	-0.0185	0.0096	0.0155	0.0243	-0.0151	-0.0172	0.0383	-0.0292	-0.0245	0.0366	-0.0116	-0.0075	0.0256	0.0138
105176.0000	0.0102	-0.0061	-0.0210	0.0081	0.0134	0.0199	-0.0231	-0.0238	0.0361	-0.0339	-0.0301	0.0194	-0.0095	0.0012	0.0232	0.0063
105184.0000	0.0176	0.0020	-0.0151	0.0134	0.0272	0.0241	-0.0075	-0.0137	0.0382	-0.0265	-0.0315	0.0075	-0.0033	0.0126	0.0177	0.0069
105192.0000	0.0177	0.0068	-0.0167	0.0195	0.0402	0.0341	0.0041	-0.0026	0.0436	-0.0173	-0.0263	0.0141	-0.0001	0.0135	0.0194	0.0141
105200.0000	0.0135	0.0035	-0.0258	0.0196	0.0380	0.0406	-0.0039	-0.0027	0.0448	-0.0188	-0.0252	0.0249	0.0011	0.0100	0.0243	0.0161
105208.0000	0.0149	0.0028	-0.0256	0.0203	0.0310	0.0412	-0.0104	-0.0049	0.0384	-0.0260	-0.0341	0.0233	0.0009	0.0077	0.0189	0.0123
105216.0000	0.0250	0.0120	-0.0138	0.0284	0.0338	0.0412	-0.0018	0.0025	0.0351	-0.0231	-0.0426	0.0178	0.0086	0.0036	0.0054	0.0152
105224.0000	0.0328	0.0212	-0.0050	0.0337	0.0410	0.0395	0.0061	0.0121	0.0450	-0.0094	-0.0390	0.0220	0.0269	0.0030	-0.0002	0.0259
105232.0000	0.0268	0.0179	-0.0060	0.0245	0.0379	0.0281	-0.0010	0.0104	0.0584	-0.0040	-0.0286	0.0285	0.0336	0.0103	0.0055	0.0276
105240.0000	0.0126	0.0064	-0.0073	0.0121	0.0228	0.0135	-0.0156	0.0016	0.0598	-0.0148	-0.0230	0.0263	0.0154	0.0104	0.0099	0.0130
105248.0000	0.0049	0.0007	-0.0000	0.0126	0.0081	0.0129	-0.0204	0.0014	0.0542	-0.0234	-0.0221	0.0226	-0.0012	-0.0046	0.0080	-0.0031
105256.0000	0.0039	0.0034	0.0100	0.0174	0.0041	0.0238	-0.0105	0.0121	0.0558	-0.0162	-0.0199	0.0259	0.0070	-0.0149	0.0076	-0.0093
105264.0000	-0.0032	0.0036	0.0112	0.0099	0.0061	0.0244	-0.0005	0.0200	0.0609	-0.0060	-0.0175	0.0295	0.0202	-0.0092	0.0123	-0.0134
105272.0000	-0.0163	-0.0027	0.0057	-0.0020	0.0037	0.0113	-0.0051	0.0173	0.0557	-0.0059	-0.0162	0.0269	0.0159	-0.0060	0.0178	-0.0209
105280.0000	-0.0185	-0.0056	0.0099	-0.0000	-0.0018	0.0053	-0.0140	0.0111	0.0423	-0.0067	-0.0131	0.0222	0.0068	-0.0140	0.0198	-0.0227
105288.0000	-0.0047	0.0013	0.0273	0.0133	0.0008	0.0149	-0.0068	0.0112	0.0345	0.0025	-0.0108	0.0178	0.0111	-0.0140	0.0143	-0.0136
105296.0000	0.0082	0.0093	0.0393	0.0224	0.0114	0.0250	0.0091	0.0172	0.0366	0.0155	-0.0153	0.0131	0.0225	0.0012	0.0003	-0.0029
105304.0000	0.0049	0.0086	0.0335	0.0220	0.0147	0.0223	0.0091	0.0215	0.0420	0.0224	-0.0193	0.0135	0.0265	0.0123	-0.0106	0.0018
105312.0000	-0.0088	0.0024	0.0215	0.0147	0.0036	0.0079	-0.0036	0.0176	0.0442	0.0212	-0.0116	0.0196	0.0193	0.0080	-0.0051	0.0021
105320.0000	-0.0172	-0.0004	0.0168	0.0041	-0.0082	-0.0099	-0.0053	0.0080	0.0408	0.0125	0.0000	0.0181	0.0095	-0.0047	0.0097	-0.0015
105328.0000	-0.0145	0.0020	0.0184	-0.0006	-0.0068	-0.0163	0.0048	0.0033	0.0356	0.0014	-0.0011	0.0023	0.0115	-0.0189	0.0151	-0.0074
105336.0000	-0.0078	0.0057	0.0223	0.0069	0.0017	-0.0007	0.0072	0.0084	0.0372	0.0004	-0.0105	-0.0149	0.0248	-0.0263	0.0097	-0.0061
105344.0000	-0.0066	0.0076	0.0271	0.0140	0.0012	0.0216	-0.0007	0.0134	0.0445	0.0115	-0.0110	-0.0213	0.0274	-0.0154	0.0058	0.0058
105352.0000	-0.0118	0.0081	0.0263	0.0073	-0.0093	0.0217	-0.0062	0.0085	0.0437	0.0188	-0.0022	-0.0222	0.0114	0.0052	0.0055	0.0134
105360.0000	-0.0146	0.0104	0.0196	-0.0024	-0.0154	-0.0007	-0.0057	0.0019	0.0338	0.0131	0.0037	-0.0255	0.0019	0.0100	0.0028	0.0061
105368.0000	-0.0101	0.0181	0.0189	0.0012	-0.0092	-0.0180	-0.0025	0.0072	0.0330	0.0058	0.0048	-0.0292	0.0141	-0.0010	-0.0008	-0.0021
105376.0000	-0.0083	0.0262	0.0247	0.0071	-0.0008	-0.0212	0.0012	0.0182	0.0446	0.0066	0.0069	-0.0281	0.0263	-0.0025	0.0002	0.0027
105384.0000	-0.0192	0.0240	0.0205	-0.0029	-0.0030	-0.0259	-0.0013	0.0168	0.0462	0.0081	0.0096	-0.0217	0.0213	0.0087	0.0057	0.0082
105392.0000	-0.0332	0.0125	0.0070	-0.0179	-0.0127	-0.0331	-0.0125	0.0053	0.0291	0.0031	0.0093	-0.0148	0.0131	0.0099	0.0130	-0.0012
105400.0000	-0.0316	0.0061	0.0073	-0.0162	-0.0161	-0.0276	-0.0164	0.0046	0.0173	-0.0035	0.0049	-0.0162	0.0145	-0.0014	0.0179	-0.0139
105408.0000	-0.0182	0.0100	0.0227	-0.0048	-0.0078	-0.0148	-0.0033	0.0192	0.0256	-0.0059	-0.0027	-0.0276	0.0190	-0.0040	0.0143	-0.0106
105416.0000	-0.0151	0.0103	0.0265	-0.0058	0.0023	-0.0173	0.0068	0.0280	0.0355	-0.0046	-0.0080	-0.0357	0.0207	0.0050	0.0056	0.0026
105424.0000	-0.0284	-0.0023	0.0119	-0.0187	0.0023	-0.0334	-0.0050	0.0189	0.0297	-0.0030	-0.0038	-0.0301	0.0199	0.0075	0.0055	0.0066
105432.0000	-0.0400	-0.0166	0.0032	-0.0269	-0.0075	-0.0409	-0.0223	0.0068	0.0186	-0.0064	0.0049	-0.0222	0.0132	0.0010	0.0136	-0.0009
105440.0000	-0.0374	-0.0201	0.0115	-0.0256	-0.0144	-0.0348	-0.0224	0.0066	0.0162	-0.0169	0.0053	-0.0285	0.0040	0.0011	0.0131	-0.0093
105448.0000	-0.0276	-0.0158	0.0219	-0.0196	-0.0090	-0.0274	-0.0114	0.0112	0.0208	-0.0251	-0.0008	-0.0435	0.0056	0.0093	0.0004	-0.0143
105456.0000	-0.0192	-0.0115	0.0251	-0.0100	0.0006	-0.0217	-0.0046	0.0113	0.0294	-0.0182	-0.0002	-0.0498	0.0171	0.0109	-0.0097	-0.0142
105464.0000	-0.0132	-0.0083	0.0246	-0.0031	0.0001	-0.0148	-0.0008	0.0115	0.0403	-0.0013	0.0082	-0.0451	0.0220	0.0043	-0.0122	-0.0051
105472.0000	-0.0127	-0.0072	0.0205	-0.0091	-0.0084	-0.0144	0.0028	0.0138	0.0429	0.0066	0.0162	-0.0402	0.0130	0.0049	-0.0133	0.0058
105480.0000	-0.0211	-0.0101	0.0122	-0.0217	-0.0120	-0.0247	0.0012	0.0087	0.0300	-0.0022	0.0243	-0.0401	-0.0018	0.0162	-0.0091	0.0030
105488.0000	-0.0295	-0.0120	0.0065	-0.0233	-0.0099	-0.0343	-0.0037	-0.0028	0.0127	-0.0150	0.0342	-0.0403	-0.0130	0.0212	0.0054	-0.0111
105496.0000	-0.0277	-0.0079	0.0066	-0.0149	-0.0118	-0.0355	-0.0043	-0.0040	0.0031	-0.0179	0.0354	-0.0378	-0.0143	0.0100	0.0158	-0.0154
105504.0000	-0.0199	-0.0038	0.0080	-0.0121	-0.0149	-0.0339	-0.0030	0.0066	-0.0052	-0.0114	0.0243	-0.0348	-0.0071	-0.0007	0.0096	-0.0039
105512.0000	-0.0139	-0.0062	0.0106	-0.0124	-0.0070	-0.0301	-0.0024	0.0113	-0.0197	-0.0055	0.0155	-0.0334	-0.0029	0.0074	0.0002	0.0062
105520.0000	-0.0069	-0.0091	0.0182	-0.0011	0.0088	-0.0170	0.0058	0.0061	-0.0319	-0.0051	0.0173	-0.0307	-0.0056	0.0243	0.0006	0.0071
105528.0000	0.0030	-0.0054	0.0238	0.0136	0.0169	-0.0042	0.0172	0.0066	-0.0348	-0.0064	0.0187	-0.0228	-0.0026	0.0291	0.0002	0.0083
105536.0000	0.0050	-0.0012	0.0158	0.0097	0.0129	-0.0104	0.0100	0.0125	-0.0380	-0.0059	0.0151	-0.0141	0.0069	0.0252	-0.0076	0.0094
105544.0000	-0.0047	-0.0036	-0.0002	-0.0070	0.0052	-0.0297	-0.0146	0.0067	-0.0513	-0.0076	0.0177	-0.0134	0.0049	0.0282	-0.0074	-0.0013
105552.0000	-0.0111	-0.0061	-0.0052	-0.0101	0.0004	-0.0372	-0.0227	-0.0064	-0.0688	-0.0123	0.0270	-0.0204	-0.0103	0.0321	0.0056	-0.0171
105560.0000	-0.0036	-0.0022	0.0073	0.0033	-0.0002	-0.0286	-0.0043	-0.0041	-0.0785	-0.0117	0.0275	-0.0260	-0.0170	0.0216	0.0095	-0.0182
105568.0000	0.0071	0.0014	0.0210	0.0099	0.0015	-0.0232	0.0062	0.0111	-0.0774	-0.0049	0.0152	-0.0272	-0.0093	0.0057	-0.0069	-0.0081
105576.0000	0.0087	-0.0026	0.0213	0.0020	-0.0017	-0.0290	-0.0075	0.0154	-0.0741	-0.0060	0.0053	-0.0277	-0.0028	0.0042	-0.0243	-0.0095
105584.0000	0.0076	-0.0080	0.0166	-0.0024	-0.0115	-0.0329	-0.0133	0.0097	-0.0781	-0.0180	0.0066	-0.0287	-0.0003	0.0113	-0.0270	-0.0227
105592.0000	0.0117	-0.0051	0.0225	0.0063	-0.0145	-0.0279	0.0090	0.0154	-0.0872	-0.0211	0.0119	-0.0289	0.0067	0.0089	-0.0253	-0.0252
105600.0000	0.0137	0.0025	0.0305	0.0129	-0.0038	-0.0232	0.0276	0.0284	-0.0929	-0.0064	0.0164	-0.0281	0.0112	0.0006	-0.0278	-0.0121
105608.0000	0.0050	0.0043	0.0208	0.0031	0.0017	-0.0270	0.0151	0.0224	-0.0980	0.0031	0.0251	-0.0236	0.0014	0.0008	-0.0232	-0.0049
105616.0000	-0.0063	-0.0020	0.0001	-0.0136	-0.0126	-0.0355	-0.0065	-0.0017	-0.1118	-0.0100	0.0369	-0.0154	-0.0144	0.0049	-0.0055	-0.0142
105624.0000	-0.0084	-0.0091	-0.0063	-0.0188	-0.0283	-0.0409	-0.0092	-0.0161	-0.1267	-0.0269	0.0397	-0.0122	-0.0233	0.0014	0.0081	-0.0250
105632.0000	-0.0029	-0.0111	0.0030	-0.0110	-0.0231	-0.0400	-0.0029	-0.0110	-0.1254	-0.0247	0.0304	-0.0171	-0.0267	-0.0032	0.0038	-0.0229
105640.0000	0.0018	-0.0092	0.0083	-0.0030	-0.0086	-0.0346	-0.0031	-0.0034	-0.1123	-0.0116	0.0226	-0.0166	-0.0276	-0.0002	-0.0056	-0.0131
105648.0000	0.0054	-0.0060	0.0066	-0.0001	-0.0053	-0.0274	0.0004	-0.0021	-0.1064	-0.0047	0.0258	-0.0056	-0.0207	0.0028	-0.0050	-0.0065
105656.0000	0.0103	-0.0014	0.0088	0.0027	-0.0075	-0.0207	0.0146	0.0015	-0.1079	-0.0015	0.0295	-0.0019	-0.0049	-0.0002	-0.0022	-0.0027
105664.0000	0.0131	0.0037	0.0126	0.0062	-0.0017	-0.0164	0.0246	0.0094	-0.1049	0.0057	0.0237	-0.0129	0.0099	0.0002	-0.0082	0.0040
105672.0000	0.0113	0.0055	0.0128	0.0064	0.0052	-0.0141	0.0229	0.0127	-0.1001	0.0111	0.0184	-0.0184	0.0129	0.0065	-0.0131	0.0128
105680.0000	0.0110	0.0022	0.0174	0.0061	0.0028	-0.0119	0.0212	0.0097	-0.1004	0.0094	0.0233	-0.0081	0.0033	0.0049	-0.0075	0.0173
105688.0000	0.0154	-0.0023	0.0264	0.0087	-0.0025	-0.0096	0.0203	0.0067	-0.0988	0.0082	0.0291	0.0025	-0.0071	-0.0074	-0.0046	0.0164
105696.0000	0.0175	-0.0043	0.0259	0.0084	-0.0030	-0.0101	0.0097	0.0054	-0.0919	0.0128	0.0274	0.0076	-0.0065	-0.0129	-0.0129	0.0148
105704.0000	0.0136	-0.0038	0.0182	0.0023	-0.0037	-0.0122	-0.0026	0.0019	-0.0893	0.0176	0.0281	0.0173	0.0011	-0.0058	-0.0171	0.0146
105712.0000	0.0118	-0.0003	0.0199	0.0004	-0.0078	-0.0093	-0.0011	-0.0032	-0.0890	0.0195	0.0357	0.0243	0.0044	-0.0027	-0.0087	0.0142
105720.0000	0.0173	0.0069	0.0266	0.0074	-0.0076	-0.0003	0.0079	-0.0060	-0.0797	0.0238	0.0364	0.0121	0.0060	-0.0111	-0.0056	0.0138
105728.0000	0.0242	0.0133	0.0225	0.0122	0.0020	0.0068	0.0128	-0.0066	-0.0706	0.0322	0.0260	-0.0075	0.0121	-0.0178	-0.0176	0.0162
105736.0000	0.0273	0.0129	0.0153	0.0083	0.0150	0.0080	0.0222	-0.0052	-0.0763	0.0377	0.0193	-0.0126	0.0135	-0.0148	-0.0281	0.0219
105744.0000	0.0283	0.0069	0.0173	0.0051	0.0219	0.0069	0.0371	-0.0009	-0.0821	0.0350	0.0222	-0.0085	0.0040	-0.0104	-0.0265	0.0281
105752.0000	0.0250	0.0004	0.0145	0.0051	0.0172	0.0032	0.0334	0.0016	-0.0708	0.0271	0.0255	-0.0086	-0.0020	-0.0094	-0.0217	0.0315
105760.0000	0.0151	-0.0056	-0.0014	-0.0010	0.0038	-0.0061	0.0070	-0.0054	-0.0622	0.0188	0.0295	-0.0071	0.0021	-0.0092	-0.0161	0.0267
105768.0000	0.0076	-0.0083	-0.0075	-0.0098	-0.0055	-0.0141	-0.0087	-0.0161	-0.0777	0.0130	0.0381	-0.0025	0.0029	-0.0148	-0.0055	0.0123
105776.0000	0.0119	-0.0021	0.0052	-0.0071	-0.0024	-0.0125	0.0002	-0.0159	-0.0982	0.0126	0.0401	-0.0076	-0.0014	-0.0296	0.0007	-0.0021
105784.0000	0.0171	0.0072	0.0078	0.0002	0.0035	-0.0089	0.0038	-0.0073	-0.0993	0.0162	0.0282	-0.0195	0.0011	-0.0413	-0.0053	-0.0053
105792.0000	0.0083	0.0037	-0.0124	-0.0059	-0.0011	-0.0135	-0.0106	-0.0084	-0.0933	0.0150	0.0181	-0.0215	0.0032	-0.0413	-0.0086	-0.0025
105800.0000	-0.0027	-0.0097	-0.0231	-0.0154	-0.0082	-0.0161	-0.0132	-0.0180	-0.0964	0.0042	0.0195	-0.0198	-0.0088	-0.0410	0.0010	-0.0053
105808.0000	0.0062	-0.0112	-0.0019	-0.0034	-0.0020	-0.0027	0.0072	-0.0132	-0.0981	-0.0029	0.0173	-0.0289	-0.0197	-0.0464	0.0050	-0.0089
105816.0000	0.0264	0.0018	0.0248	0.0207	0.0100	0.0134	0.0196	0.0082	-0.0892	0.0095	0.0050	-0.0358	-0.0110	-0.0400	-0.0087	-0.0009
105824.0000	0.0277	0.0047	0.0237	0.0229	0.0072	0.0090	0.0087	0.0182	-0.0825	0.0312	-0.0014	-0.0263	0.0016	-0.0165	-0.0203	0.0121
105832.0000	0.0080	-0.0092	0.0012	0.0024	-0.0068	-0.0080	-0.0002	0.0062	-0.0866	0.0355	0.0031	-0.0163	-0.0008	-0.0017	-0.0136	0.0121
105840.0000	-0.0036	-0.0158	-0.0121	-0.0079	-0.0094	-0.0096	0.0095	-0.0041	-0.0927	0.0207	0.0042	-0.0177	-0.0065	-0.0104	-0.0013	0.0015
105848.0000	0.0042	-0.0061	-0.0054	0.0008	0.0008	0.0055	0.0210	0.0015	-0.0945	0.0133	-0.0009	-0.0141	-0.0054	-0.0209	0.0028	-0.0023
105856.0000	0.0108	-0.0029	0.0005	0.0023	0.0024	0.0097	0.0185	0.0059	-0.0969	0.0237	-0.0019	-0.0011	-0.0091	-0.0166	0.0026	0.0014
105864.0000	0.0048	-0.0153	-0.0120	-0.0124	-0.0093	-0.0047	0.0072	-0.0030	-0.1038	0.0313	-0.0010	-0.0008	-0.0165	-0.0120	0.0026	-0.0005
105872.0000	0.0035	-0.0220	-0.0270	-0.0191	-0.0140	-0.0132	-0.0034	-0.0129	-0.1114	0.0250	-0.0057	-0.0148	-0.0096	-0.0165	0.0004	-0.0075
105880.0000	0.0163	-0.0146	-0.0196	-0.0057	-0.0039	-0.0030	-0.0083	-0.0145	-0.1126	0.0214	-0.0101	-0.0198	0.0065	-0.0166	-0.0036	-0.0073
105888.0000	0.0248	-0.0119	0.0002	0.0061	0.0049	0.0051	-0.0034	-0.0146	-0.1055	0.0289	-0.0083	-0.0168	0.0085	-0.0087	-0.0089	-0.0014
105896.0000	0.0170	-0.0199	0.0041	0.0011	0.0027	-0.0035	0.0091	-0.0144	-0.0975	0.0312	-0.0068	-0.0264	-0.0018	-0.0073	-0.0181	-0.0023
